tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id 
15357,664,12,TRANSFER,451.21,2017-03-08T00:00:00Z,False,-1
15358,1267,74,TRANSFER,151.56,2017-03-08T00:00:00Z,False,-1
15359,1151,18,TRANSFER,414.47,2017-03-09T00:00:00Z,False,-1
15360,776,170,TRANSFER,285.85,2017-03-09T00:00:00Z,False,-1
15361,1401,133,TRANSFER,189.17,2017-03-09T00:00:00Z,False,-1
15362,1401,67,TRANSFER,224.55,2017-03-09T00:00:00Z,False,-1
15363,940,24,TRANSFER,407.2,2017-03-09T00:00:00Z,False,-1
15364,1326,21,TRANSFER,675.61,2017-03-09T00:00:00Z,False,-1
15365,617,41,TRANSFER,422.01,2017-03-09T00:00:00Z,False,-1
15366,617,85,TRANSFER,743.26,2017-03-09T00:00:00Z,False,-1
15367,1038,16,TRANSFER,372.95,2017-03-09T00:00:00Z,False,-1
15368,401,19,TRANSFER,415.05,2017-03-09T00:00:00Z,False,-1
15369,401,19,TRANSFER,239.24,2017-03-09T00:00:00Z,False,-1
15370,1,584,TRANSFER,237.58,2017-03-09T00:00:00Z,False,-1
15371,385,6,TRANSFER,339.21,2017-03-09T00:00:00Z,False,-1
15372,1436,72,TRANSFER,229.18,2017-03-09T00:00:00Z,False,-1
15373,919,37,TRANSFER,515.57,2017-03-09T00:00:00Z,False,-1
15374,327,34,TRANSFER,560.49,2017-03-09T00:00:00Z,False,-1
15375,25,14,TRANSFER,535.39,2017-03-09T00:00:00Z,False,-1
15376,32,45,TRANSFER,820.86,2017-03-09T00:00:00Z,False,-1
15377,1335,39,TRANSFER,145.36,2017-03-09T00:00:00Z,False,-1
15378,89,766,TRANSFER,901.54,2017-03-09T00:00:00Z,False,-1
15379,1300,1364,TRANSFER,980.85,2017-03-09T00:00:00Z,False,-1
15380,934,12,TRANSFER,415.92,2017-03-09T00:00:00Z,False,-1
15381,326,21,TRANSFER,524.41,2017-03-09T00:00:00Z,False,-1
15382,63,34,TRANSFER,865.18,2017-03-09T00:00:00Z,False,-1
15383,133,97,TRANSFER,175.99,2017-03-09T00:00:00Z,False,-1
15384,132,12,TRANSFER,446.38,2017-03-09T00:00:00Z,False,-1
15385,787,24,TRANSFER,962.02,2017-03-09T00:00:00Z,False,-1
15386,624,11,TRANSFER,132.19,2017-03-09T00:00:00Z,False,-1
15387,229,65,TRANSFER,991.67,2017-03-09T00:00:00Z,False,-1
15388,1293,15,TRANSFER,608.69,2017-03-09T00:00:00Z,False,-1
15389,384,58,TRANSFER,507.44,2017-03-09T00:00:00Z,False,-1
15390,627,446,TRANSFER,753.96,2017-03-09T00:00:00Z,False,-1
15391,627,699,TRANSFER,491.18,2017-03-09T00:00:00Z,False,-1
15392,404,27,TRANSFER,130.97,2017-03-09T00:00:00Z,False,-1
15393,1388,12,TRANSFER,866.65,2017-03-09T00:00:00Z,False,-1
15394,27,78,TRANSFER,214.88,2017-03-09T00:00:00Z,False,-1
15395,1438,446,TRANSFER,525.71,2017-03-09T00:00:00Z,False,-1
15396,882,33,TRANSFER,497.53,2017-03-09T00:00:00Z,False,-1
15397,106,18,TRANSFER,359.32,2017-03-09T00:00:00Z,False,-1
15398,30,1034,TRANSFER,854.55,2017-03-09T00:00:00Z,False,-1
15399,1129,62,TRANSFER,973.65,2017-03-09T00:00:00Z,False,-1
15400,1336,13,TRANSFER,334.07,2017-03-09T00:00:00Z,False,-1
15401,1001,11,TRANSFER,900.85,2017-03-09T00:00:00Z,False,-1
15402,1431,34,TRANSFER,144.51,2017-03-09T00:00:00Z,False,-1
15403,1274,11,TRANSFER,644.38,2017-03-09T00:00:00Z,False,-1
15404,964,8,TRANSFER,874.95,2017-03-09T00:00:00Z,False,-1
15405,964,111,TRANSFER,295.12,2017-03-09T00:00:00Z,False,-1
15406,1415,1412,TRANSFER,383.13,2017-03-09T00:00:00Z,False,-1
15407,99,203,TRANSFER,521.01,2017-03-09T00:00:00Z,False,-1
15408,284,24,TRANSFER,647.03,2017-03-09T00:00:00Z,False,-1
15409,526,17,TRANSFER,197.91,2017-03-09T00:00:00Z,False,-1
15410,755,72,TRANSFER,250.78,2017-03-09T00:00:00Z,False,-1
15411,1387,346,TRANSFER,752.96,2017-03-09T00:00:00Z,False,-1
15412,759,72,TRANSFER,366.89,2017-03-09T00:00:00Z,False,-1
15413,1191,27,TRANSFER,654.12,2017-03-09T00:00:00Z,False,-1
15414,869,62,TRANSFER,594.34,2017-03-09T00:00:00Z,False,-1
15415,869,62,TRANSFER,539.1,2017-03-09T00:00:00Z,False,-1
15416,90,16,TRANSFER,609.7,2017-03-09T00:00:00Z,False,-1
15417,1339,19,TRANSFER,762.46,2017-03-09T00:00:00Z,False,-1
15418,285,135,TRANSFER,567.11,2017-03-09T00:00:00Z,False,-1
15419,1002,349,TRANSFER,126.07,2017-03-09T00:00:00Z,False,-1
15420,1149,264,TRANSFER,508.37,2017-03-09T00:00:00Z,False,-1
15421,972,29,TRANSFER,255.83,2017-03-09T00:00:00Z,False,-1
15422,279,25,TRANSFER,538.27,2017-03-09T00:00:00Z,False,-1
15423,1408,10,TRANSFER,289.82,2017-03-09T00:00:00Z,False,-1
15424,1408,21,TRANSFER,669.1,2017-03-09T00:00:00Z,False,-1
15425,909,19,TRANSFER,523.49,2017-03-09T00:00:00Z,False,-1
15426,909,157,TRANSFER,101.82,2017-03-09T00:00:00Z,False,-1
15427,1400,159,TRANSFER,517.4,2017-03-09T00:00:00Z,False,-1
15428,497,40,TRANSFER,158.52,2017-03-09T00:00:00Z,False,-1
15429,639,32,TRANSFER,208.72,2017-03-09T00:00:00Z,False,-1
15430,69,88,TRANSFER,853.17,2017-03-09T00:00:00Z,False,-1
15431,600,361,TRANSFER,575.17,2017-03-09T00:00:00Z,False,-1
15432,1043,26,TRANSFER,427.24,2017-03-09T00:00:00Z,False,-1
15433,1423,914,TRANSFER,339.37,2017-03-09T00:00:00Z,False,-1
15434,68,9,TRANSFER,657.57,2017-03-09T00:00:00Z,False,-1
15435,765,20,TRANSFER,860.51,2017-03-09T00:00:00Z,False,-1
15436,216,67,TRANSFER,457.87,2017-03-09T00:00:00Z,False,-1
15437,128,72,TRANSFER,739.86,2017-03-09T00:00:00Z,False,-1
15438,1434,62,TRANSFER,588.98,2017-03-09T00:00:00Z,False,-1
15439,1419,29,TRANSFER,237.37,2017-03-09T00:00:00Z,False,-1
15440,280,61,TRANSFER,991.12,2017-03-09T00:00:00Z,False,-1
15441,1166,15,TRANSFER,211.58,2017-03-09T00:00:00Z,False,-1
15442,58,32,TRANSFER,966.79,2017-03-09T00:00:00Z,False,-1
15443,1374,32,TRANSFER,610.62,2017-03-09T00:00:00Z,False,-1
15444,1435,14,TRANSFER,975.95,2017-03-09T00:00:00Z,False,-1
15445,1012,37,TRANSFER,667.56,2017-03-09T00:00:00Z,False,-1
15446,78,53,TRANSFER,972.22,2017-03-09T00:00:00Z,False,-1
15447,20,71,TRANSFER,242.36,2017-03-09T00:00:00Z,False,-1
15448,956,39,TRANSFER,892.72,2017-03-09T00:00:00Z,False,-1
15449,276,21,TRANSFER,509.45,2017-03-09T00:00:00Z,False,-1
15450,325,6,TRANSFER,743.49,2017-03-09T00:00:00Z,False,-1
15451,57,138,TRANSFER,882.99,2017-03-09T00:00:00Z,False,-1
15452,83,87,TRANSFER,932.1,2017-03-09T00:00:00Z,False,-1
15453,23,760,TRANSFER,654.42,2017-03-09T00:00:00Z,False,-1
15454,521,52,TRANSFER,363.12,2017-03-09T00:00:00Z,False,-1
15455,903,1100,TRANSFER,511.08,2017-03-09T00:00:00Z,False,-1
15456,541,42,TRANSFER,972.34,2017-03-09T00:00:00Z,False,-1
15457,982,15,TRANSFER,902.79,2017-03-09T00:00:00Z,False,-1
15458,108,1376,TRANSFER,578.8,2017-03-09T00:00:00Z,False,-1
15459,620,10,TRANSFER,359.84,2017-03-09T00:00:00Z,False,-1
15460,951,165,TRANSFER,655.03,2017-03-09T00:00:00Z,False,-1
15461,966,481,TRANSFER,891.54,2017-03-09T00:00:00Z,False,-1
15462,72,10,TRANSFER,792.85,2017-03-09T00:00:00Z,False,-1
15463,131,1252,TRANSFER,397.43,2017-03-09T00:00:00Z,False,-1
15464,1337,54,TRANSFER,793.54,2017-03-09T00:00:00Z,False,-1
15465,107,13,TRANSFER,871.3,2017-03-09T00:00:00Z,False,-1
15466,394,32,TRANSFER,743.79,2017-03-09T00:00:00Z,False,-1
15467,123,16,TRANSFER,687.9,2017-03-09T00:00:00Z,False,-1
15468,388,51,TRANSFER,598.58,2017-03-09T00:00:00Z,False,-1
15469,1307,68,TRANSFER,603.5,2017-03-09T00:00:00Z,False,-1
15470,1322,242,TRANSFER,894.13,2017-03-09T00:00:00Z,False,-1
15471,807,24,TRANSFER,720.77,2017-03-09T00:00:00Z,False,-1
15472,40,20,TRANSFER,317.49,2017-03-09T00:00:00Z,False,-1
15473,1411,182,TRANSFER,506.8,2017-03-09T00:00:00Z,False,-1
15474,1411,397,TRANSFER,196.59,2017-03-09T00:00:00Z,False,-1
15475,1414,41,TRANSFER,393.27,2017-03-09T00:00:00Z,False,-1
15476,656,132,TRANSFER,696.95,2017-03-09T00:00:00Z,False,-1
15477,29,18,TRANSFER,617.15,2017-03-09T00:00:00Z,False,-1
15478,391,84,TRANSFER,673.77,2017-03-09T00:00:00Z,False,-1
15479,45,23,TRANSFER,808.94,2017-03-09T00:00:00Z,False,-1
15480,45,23,TRANSFER,105.52,2017-03-09T00:00:00Z,False,-1
15481,101,14,TRANSFER,577.09,2017-03-09T00:00:00Z,False,-1
15482,55,19,TRANSFER,397.83,2017-03-09T00:00:00Z,False,-1
15483,507,149,TRANSFER,957.41,2017-03-09T00:00:00Z,False,-1
15484,71,47,TRANSFER,407.94,2017-03-09T00:00:00Z,False,-1
15485,1340,76,TRANSFER,729.9,2017-03-09T00:00:00Z,False,-1
15486,91,34,TRANSFER,860.04,2017-03-09T00:00:00Z,False,-1
15487,1195,953,TRANSFER,463.24,2017-03-09T00:00:00Z,False,-1
15488,901,35,TRANSFER,701.12,2017-03-09T00:00:00Z,False,-1
15489,920,144,TRANSFER,550.66,2017-03-09T00:00:00Z,False,-1
15490,954,19,TRANSFER,196.07,2017-03-09T00:00:00Z,False,-1
15491,1364,70,TRANSFER,980.91,2017-03-09T00:00:00Z,False,-1
15492,1362,25,TRANSFER,336.87,2017-03-09T00:00:00Z,False,-1
15493,1362,21,TRANSFER,546.95,2017-03-09T00:00:00Z,False,-1
15494,378,1033,TRANSFER,981.91,2017-03-09T00:00:00Z,False,-1
15495,929,34,TRANSFER,499.61,2017-03-09T00:00:00Z,False,-1
15496,621,246,TRANSFER,692.79,2017-03-09T00:00:00Z,False,-1
15497,294,41,TRANSFER,299.22,2017-03-09T00:00:00Z,False,-1
15498,892,20,TRANSFER,554.97,2017-03-09T00:00:00Z,False,-1
15499,1369,173,TRANSFER,271.89,2017-03-09T00:00:00Z,False,-1
15500,1318,18,TRANSFER,198.37,2017-03-09T00:00:00Z,False,-1
15501,1370,5,TRANSFER,250.96,2017-03-09T00:00:00Z,False,-1
15502,50,364,TRANSFER,411.4,2017-03-09T00:00:00Z,False,-1
15503,50,364,TRANSFER,885.14,2017-03-09T00:00:00Z,False,-1
15504,1396,8,TRANSFER,406.09,2017-03-09T00:00:00Z,False,-1
15505,93,20,TRANSFER,728.71,2017-03-09T00:00:00Z,False,-1
15506,348,39,TRANSFER,877.28,2017-03-09T00:00:00Z,False,-1
15507,1440,19,TRANSFER,782.53,2017-03-09T00:00:00Z,False,-1
15508,938,10,TRANSFER,188.49,2017-03-09T00:00:00Z,False,-1
15509,938,10,TRANSFER,188.06,2017-03-09T00:00:00Z,False,-1
15510,651,27,TRANSFER,304.27,2017-03-09T00:00:00Z,False,-1
15511,82,31,TRANSFER,557.77,2017-03-09T00:00:00Z,False,-1
15512,931,38,TRANSFER,855.85,2017-03-09T00:00:00Z,False,-1
15513,975,54,TRANSFER,113.03,2017-03-09T00:00:00Z,False,-1
15514,610,38,TRANSFER,586.42,2017-03-09T00:00:00Z,False,-1
15515,1399,34,TRANSFER,577.58,2017-03-09T00:00:00Z,False,-1
15516,345,24,TRANSFER,108.75,2017-03-09T00:00:00Z,False,-1
15517,1141,24,TRANSFER,632.28,2017-03-09T00:00:00Z,False,-1
15518,67,151,TRANSFER,115.69,2017-03-09T00:00:00Z,False,-1
15519,1172,119,TRANSFER,867.93,2017-03-09T00:00:00Z,False,-1
15520,1402,58,TRANSFER,199.34,2017-03-09T00:00:00Z,False,-1
15521,896,101,TRANSFER,738.29,2017-03-09T00:00:00Z,False,-1
15522,947,21,TRANSFER,481.53,2017-03-09T00:00:00Z,False,-1
15523,116,3,TRANSFER,952.89,2017-03-09T00:00:00Z,False,-1
15524,868,13,TRANSFER,487.22,2017-03-09T00:00:00Z,False,-1
15525,868,13,TRANSFER,953.15,2017-03-09T00:00:00Z,False,-1
15526,1035,44,TRANSFER,150.35,2017-03-09T00:00:00Z,False,-1
15527,339,247,TRANSFER,382.72,2017-03-09T00:00:00Z,False,-1
15528,790,53,TRANSFER,306.69,2017-03-09T00:00:00Z,False,-1
15529,876,25,TRANSFER,305.67,2017-03-09T00:00:00Z,False,-1
15530,760,165,TRANSFER,873.45,2017-03-09T00:00:00Z,False,-1
15531,605,13,TRANSFER,595.75,2017-03-09T00:00:00Z,False,-1
15532,1319,304,TRANSFER,895.06,2017-03-09T00:00:00Z,False,-1
15533,1134,42,TRANSFER,409.43,2017-03-09T00:00:00Z,False,-1
15534,1432,841,TRANSFER,349.68,2017-03-09T00:00:00Z,False,-1
15535,1413,54,TRANSFER,524.1,2017-03-09T00:00:00Z,False,-1
15536,867,40,TRANSFER,632.46,2017-03-09T00:00:00Z,False,-1
15537,134,6,TRANSFER,230.36,2017-03-09T00:00:00Z,False,-1
15538,341,154,TRANSFER,754.95,2017-03-09T00:00:00Z,False,-1
15539,100,12,TRANSFER,960.36,2017-03-09T00:00:00Z,False,-1
15540,1410,1385,TRANSFER,455.56,2017-03-09T00:00:00Z,False,-1
15541,1441,60,TRANSFER,849.29,2017-03-09T00:00:00Z,False,-1
15542,1104,15,TRANSFER,806.51,2017-03-09T00:00:00Z,False,-1
15543,70,127,TRANSFER,140.14,2017-03-09T00:00:00Z,False,-1
15544,1316,132,TRANSFER,941.87,2017-03-09T00:00:00Z,False,-1
15545,635,116,TRANSFER,702.13,2017-03-09T00:00:00Z,False,-1
15546,897,266,TRANSFER,140.97,2017-03-09T00:00:00Z,False,-1
15547,1418,68,TRANSFER,272.15,2017-03-09T00:00:00Z,False,-1
15548,744,66,TRANSFER,184.96,2017-03-09T00:00:00Z,False,-1
15549,894,12,TRANSFER,225.17,2017-03-09T00:00:00Z,False,-1
15550,228,90,TRANSFER,262.26,2017-03-09T00:00:00Z,False,-1
15551,939,41,TRANSFER,575.9,2017-03-09T00:00:00Z,False,-1
15552,662,977,TRANSFER,464.22,2017-03-09T00:00:00Z,False,-1
15553,814,28,TRANSFER,950.37,2017-03-09T00:00:00Z,False,-1
15554,1331,38,TRANSFER,709.66,2017-03-09T00:00:00Z,False,-1
15555,1351,23,TRANSFER,234.06,2017-03-09T00:00:00Z,False,-1
15556,917,25,TRANSFER,112.78,2017-03-09T00:00:00Z,False,-1
15557,1398,674,TRANSFER,279.37,2017-03-09T00:00:00Z,False,-1
15558,1131,715,TRANSFER,488.15,2017-03-09T00:00:00Z,False,-1
15559,8,23,TRANSFER,984.06,2017-03-09T00:00:00Z,False,-1
15560,1425,14,TRANSFER,360.63,2017-03-09T00:00:00Z,False,-1
15561,981,29,TRANSFER,930.97,2017-03-09T00:00:00Z,False,-1
15562,386,23,TRANSFER,642.87,2017-03-09T00:00:00Z,False,-1
15563,1407,28,TRANSFER,115.55,2017-03-09T00:00:00Z,False,-1
15564,1407,28,TRANSFER,965.7,2017-03-09T00:00:00Z,False,-1
15565,98,79,TRANSFER,456.15,2017-03-09T00:00:00Z,False,-1
15566,1371,5,TRANSFER,353.01,2017-03-09T00:00:00Z,False,-1
15567,604,120,TRANSFER,372.95,2017-03-09T00:00:00Z,False,-1
15568,604,29,TRANSFER,252.34,2017-03-09T00:00:00Z,False,-1
15569,1348,36,TRANSFER,604.34,2017-03-10T00:00:00Z,False,-1
15570,1371,55,TRANSFER,542.35,2017-03-10T00:00:00Z,False,-1
15571,601,45,TRANSFER,737.81,2017-03-10T00:00:00Z,False,-1
15572,527,72,TRANSFER,159.42,2017-03-10T00:00:00Z,False,-1
15573,599,4,TRANSFER,425.18,2017-03-10T00:00:00Z,False,-1
15574,1330,26,TRANSFER,699.93,2017-03-10T00:00:00Z,False,-1
15575,1327,53,TRANSFER,808.6,2017-03-10T00:00:00Z,False,-1
15576,1327,53,TRANSFER,447.45,2017-03-10T00:00:00Z,False,-1
15577,598,367,TRANSFER,121.31,2017-03-10T00:00:00Z,False,-1
15578,884,86,TRANSFER,778.74,2017-03-10T00:00:00Z,False,-1
15579,884,23,TRANSFER,135.06,2017-03-10T00:00:00Z,False,-1
15580,880,49,TRANSFER,323.56,2017-03-10T00:00:00Z,False,-1
15581,754,65,TRANSFER,448.1,2017-03-10T00:00:00Z,False,-1
15582,891,433,TRANSFER,285.87,2017-03-10T00:00:00Z,False,-1
15583,1361,19,TRANSFER,211.63,2017-03-10T00:00:00Z,False,-1
15584,28,545,TRANSFER,309.94,2017-03-10T00:00:00Z,False,-1
15585,1423,914,TRANSFER,736.97,2017-03-10T00:00:00Z,False,-1
15586,979,10,TRANSFER,144.73,2017-03-10T00:00:00Z,False,-1
15587,20,71,TRANSFER,212.68,2017-03-10T00:00:00Z,False,-1
15588,608,264,TRANSFER,550.22,2017-03-10T00:00:00Z,False,-1
15589,873,18,TRANSFER,731.32,2017-03-10T00:00:00Z,False,-1
15590,873,18,TRANSFER,315.73,2017-03-10T00:00:00Z,False,-1
15591,873,739,TRANSFER,135.23,2017-03-10T00:00:00Z,False,-1
15592,36,17,TRANSFER,494.18,2017-03-10T00:00:00Z,False,-1
15593,332,25,TRANSFER,231.43,2017-03-10T00:00:00Z,False,-1
15594,998,89,TRANSFER,116.17,2017-03-10T00:00:00Z,False,-1
15595,13,14,TRANSFER,548.91,2017-03-10T00:00:00Z,False,-1
15596,13,14,TRANSFER,282.01,2017-03-10T00:00:00Z,False,-1
15597,622,28,TRANSFER,181.61,2017-03-10T00:00:00Z,False,-1
15598,100,12,TRANSFER,496.2,2017-03-10T00:00:00Z,False,-1
15599,908,22,TRANSFER,362.02,2017-03-10T00:00:00Z,False,-1
15600,1306,478,TRANSFER,992.04,2017-03-10T00:00:00Z,False,-1
15601,1025,19,TRANSFER,300.31,2017-03-10T00:00:00Z,False,-1
15602,502,730,TRANSFER,359.4,2017-03-10T00:00:00Z,False,-1
15603,1116,52,TRANSFER,939.55,2017-03-10T00:00:00Z,False,-1
15604,289,15,TRANSFER,104.39,2017-03-10T00:00:00Z,False,-1
15605,1376,108,TRANSFER,661.85,2017-03-10T00:00:00Z,False,-1
15606,1376,1344,TRANSFER,855.91,2017-03-10T00:00:00Z,False,-1
15607,888,14,TRANSFER,642.84,2017-03-10T00:00:00Z,False,-1
15608,901,39,TRANSFER,677.31,2017-03-10T00:00:00Z,False,-1
15609,1356,114,TRANSFER,964.16,2017-03-10T00:00:00Z,False,-1
15610,1346,134,TRANSFER,782.18,2017-03-10T00:00:00Z,False,-1
15611,1442,27,TRANSFER,664.03,2017-03-10T00:00:00Z,False,-1
15612,1442,27,TRANSFER,255.39,2017-03-10T00:00:00Z,False,-1
15613,1442,10,TRANSFER,424.92,2017-03-10T00:00:00Z,False,-1
15614,295,238,TRANSFER,503.33,2017-03-10T00:00:00Z,False,-1
15615,1341,650,TRANSFER,702.15,2017-03-10T00:00:00Z,False,-1
15616,933,33,TRANSFER,551.83,2017-03-10T00:00:00Z,False,-1
15617,879,31,TRANSFER,839.63,2017-03-10T00:00:00Z,False,-1
15618,131,1252,TRANSFER,308.63,2017-03-10T00:00:00Z,False,-1
15619,1427,376,TRANSFER,865.23,2017-03-10T00:00:00Z,False,-1
15620,801,95,TRANSFER,134.94,2017-03-10T00:00:00Z,False,-1
15621,1287,660,TRANSFER,879.8,2017-03-10T00:00:00Z,False,-1
15622,870,24,TRANSFER,367.96,2017-03-10T00:00:00Z,False,-1
15623,911,429,TRANSFER,513.07,2017-03-10T00:00:00Z,False,-1
15624,1432,151,TRANSFER,525.56,2017-03-10T00:00:00Z,False,-1
15625,1322,665,TRANSFER,334.95,2017-03-10T00:00:00Z,False,-1
15626,510,739,TRANSFER,721.61,2017-03-10T00:00:00Z,False,-1
15627,904,13,TRANSFER,636.24,2017-03-10T00:00:00Z,False,-1
15628,980,315,TRANSFER,266.65,2017-03-10T00:00:00Z,False,-1
15629,217,26,TRANSFER,942.24,2017-03-10T00:00:00Z,False,-1
15630,82,31,TRANSFER,586.72,2017-03-10T00:00:00Z,False,-1
15631,133,97,TRANSFER,896.04,2017-03-10T00:00:00Z,False,-1
15632,969,400,TRANSFER,507.95,2017-03-10T00:00:00Z,False,-1
15633,1332,21,TRANSFER,286.42,2017-03-10T00:00:00Z,False,-1
15634,1383,90,TRANSFER,562.52,2017-03-10T00:00:00Z,False,-1
15635,900,110,TRANSFER,301.41,2017-03-10T00:00:00Z,False,-1
15636,392,114,TRANSFER,480.44,2017-03-10T00:00:00Z,False,-1
15637,963,94,TRANSFER,318.31,2017-03-10T00:00:00Z,False,-1
15638,612,92,TRANSFER,574.51,2017-03-10T00:00:00Z,False,-1
15639,1199,69,TRANSFER,461.37,2017-03-10T00:00:00Z,False,-1
15640,657,26,TRANSFER,580.03,2017-03-10T00:00:00Z,False,-1
15641,887,11,TRANSFER,489.75,2017-03-10T00:00:00Z,False,-1
15642,629,90,TRANSFER,911.07,2017-03-10T00:00:00Z,False,-1
15643,885,200,TRANSFER,363.59,2017-03-10T00:00:00Z,False,-1
15644,21,87,TRANSFER,218.24,2017-03-10T00:00:00Z,False,-1
15645,212,30,TRANSFER,743.96,2017-03-10T00:00:00Z,False,-1
15646,917,25,TRANSFER,265.5,2017-03-10T00:00:00Z,False,-1
15647,11,27,TRANSFER,428.9,2017-03-10T00:00:00Z,False,-1
15648,1349,44,TRANSFER,981.35,2017-03-10T00:00:00Z,False,-1
15649,637,101,TRANSFER,135.91,2017-03-10T00:00:00Z,False,-1
15650,349,16,TRANSFER,144.99,2017-03-10T00:00:00Z,False,-1
15651,923,10,TRANSFER,748.66,2017-03-10T00:00:00Z,False,-1
15652,943,240,TRANSFER,305.91,2017-03-10T00:00:00Z,False,-1
15653,1188,36,TRANSFER,309.53,2017-03-10T00:00:00Z,False,-1
15654,895,28,TRANSFER,585.28,2017-03-10T00:00:00Z,False,-1
15655,1304,27,TRANSFER,824.9,2017-03-10T00:00:00Z,False,-1
15656,1345,11,TRANSFER,805.37,2017-03-10T00:00:00Z,False,-1
15657,1329,23,TRANSFER,841.2,2017-03-10T00:00:00Z,False,-1
15658,1016,15,TRANSFER,767.64,2017-03-10T00:00:00Z,False,-1
15659,616,328,TRANSFER,424.29,2017-03-10T00:00:00Z,False,-1
15660,1411,182,TRANSFER,474.73,2017-03-10T00:00:00Z,False,-1
15661,626,8,TRANSFER,957.67,2017-03-10T00:00:00Z,False,-1
15662,24,39,TRANSFER,521.92,2017-03-10T00:00:00Z,False,-1
15663,1344,1376,TRANSFER,124.17,2017-03-10T00:00:00Z,False,-1
15664,907,129,TRANSFER,936.0,2017-03-10T00:00:00Z,False,-1
15665,1422,58,TRANSFER,124.24,2017-03-10T00:00:00Z,False,-1
15666,513,729,TRANSFER,694.05,2017-03-10T00:00:00Z,False,-1
15667,882,77,TRANSFER,638.59,2017-03-10T00:00:00Z,False,-1
15668,920,84,TRANSFER,811.09,2017-03-10T00:00:00Z,False,-1
15669,1385,1410,TRANSFER,841.67,2017-03-10T00:00:00Z,False,-1
15670,646,22,TRANSFER,451.38,2017-03-10T00:00:00Z,False,-1
15671,758,220,TRANSFER,820.28,2017-03-10T00:00:00Z,False,-1
15672,913,9,TRANSFER,485.72,2017-03-10T00:00:00Z,False,-1
15673,1367,3,TRANSFER,952.31,2017-03-10T00:00:00Z,False,-1
15674,39,280,TRANSFER,296.22,2017-03-10T00:00:00Z,False,-1
15675,665,65,TRANSFER,837.95,2017-03-10T00:00:00Z,False,-1
15676,124,13,TRANSFER,546.29,2017-03-10T00:00:00Z,False,-1
15677,1263,63,TRANSFER,403.1,2017-03-10T00:00:00Z,False,-1
15678,1407,25,TRANSFER,520.76,2017-03-10T00:00:00Z,False,-1
15679,110,168,TRANSFER,466.4,2017-03-10T00:00:00Z,False,-1
15680,221,22,TRANSFER,298.94,2017-03-10T00:00:00Z,False,-1
15681,862,23,TRANSFER,805.41,2017-03-10T00:00:00Z,False,-1
15682,66,35,TRANSFER,769.47,2017-03-10T00:00:00Z,False,-1
15683,17,22,TRANSFER,467.89,2017-03-10T00:00:00Z,False,-1
15684,514,130,TRANSFER,147.31,2017-03-10T00:00:00Z,False,-1
15685,1276,698,TRANSFER,874.22,2017-03-10T00:00:00Z,False,-1
15686,652,40,TRANSFER,744.87,2017-03-10T00:00:00Z,False,-1
15687,1100,903,TRANSFER,652.52,2017-03-10T00:00:00Z,False,-1
15688,642,14,TRANSFER,407.95,2017-03-10T00:00:00Z,False,-1
15689,524,13,TRANSFER,453.23,2017-03-10T00:00:00Z,False,-1
15690,1390,48,TRANSFER,135.4,2017-03-10T00:00:00Z,False,-1
15691,1390,48,TRANSFER,858.51,2017-03-10T00:00:00Z,False,-1
15692,398,12,TRANSFER,263.8,2017-03-10T00:00:00Z,False,-1
15693,398,12,TRANSFER,620.61,2017-03-10T00:00:00Z,False,-1
15694,805,130,TRANSFER,438.48,2017-03-10T00:00:00Z,False,-1
15695,1138,31,TRANSFER,969.13,2017-03-10T00:00:00Z,False,-1
15696,1440,92,TRANSFER,661.87,2017-03-10T00:00:00Z,False,-1
15697,381,350,TRANSFER,908.06,2017-03-10T00:00:00Z,False,-1
15698,912,64,TRANSFER,543.52,2017-03-10T00:00:00Z,False,-1
15699,1312,327,TRANSFER,528.46,2017-03-10T00:00:00Z,False,-1
15700,909,19,TRANSFER,486.16,2017-03-10T00:00:00Z,False,-1
15701,5,3,TRANSFER,192.88,2017-03-10T00:00:00Z,False,-1
15702,135,50,TRANSFER,656.11,2017-03-10T00:00:00Z,False,-1
15703,1309,75,TRANSFER,430.19,2017-03-10T00:00:00Z,False,-1
15704,14,27,TRANSFER,565.98,2017-03-10T00:00:00Z,False,-1
15705,328,918,TRANSFER,736.43,2017-03-10T00:00:00Z,False,-1
15706,1168,10,TRANSFER,383.73,2017-03-10T00:00:00Z,False,-1
15707,34,92,TRANSFER,745.42,2017-03-10T00:00:00Z,False,-1
15708,1354,359,TRANSFER,371.51,2017-03-10T00:00:00Z,False,-1
15709,1354,16,TRANSFER,781.88,2017-03-10T00:00:00Z,False,-1
15710,1439,79,TRANSFER,154.85,2017-03-10T00:00:00Z,False,-1
15711,1394,30,TRANSFER,866.95,2017-03-10T00:00:00Z,False,-1
15712,889,35,TRANSFER,804.63,2017-03-10T00:00:00Z,False,-1
15713,750,33,TRANSFER,348.49,2017-03-10T00:00:00Z,False,-1
15714,77,118,TRANSFER,894.82,2017-03-10T00:00:00Z,False,-1
15715,1112,116,TRANSFER,362.18,2017-03-10T00:00:00Z,False,-1
15716,1008,34,TRANSFER,506.36,2017-03-10T00:00:00Z,False,-1
15717,813,318,TRANSFER,838.1,2017-03-10T00:00:00Z,False,-1
15718,105,75,TRANSFER,925.22,2017-03-10T00:00:00Z,False,-1
15719,395,49,TRANSFER,274.91,2017-03-10T00:00:00Z,False,-1
